entry,exit_z,total_pnl_rub,trade_count,max_drawdown_rub,gap,valid
1.5,1.3,275417.6868524432,231,-24028.09324089912,0.2,True
1.5,1.4,261177.35140737312,308,-22696.511321064463,0.1,True
1.5,1.5,221612.49922628954,459,-22696.511321064463,0.0,False
1.5,1.6,-3482.121529775184,180,-46294.02687508393,-0.1,False
1.5,1.7,-38015.58059378349,134,-62532.25583627962,-0.2,False
1.5,1.8,-61326.63327049126,101,-83017.02243477285,-0.3,False
1.5,1.9,-80866.61247804882,72,-102359.01709217919,-0.4,False
1.5,2.0,-79545.8022214429,50,-103566.23073266786,-0.5,False
1.5,2.1,-97250.86277518462,41,-119832.34351581289,-0.6,False
1.5,2.2,-37542.72452479848,15,-60373.82695531352,-0.7,False
1.5,2.3,-41182.68369407487,15,-59680.08122498915,-0.8,False
1.5,2.4,-43782.25995147512,12,-60029.46607560934,-0.9,False
1.5,2.5,-42155.91270022698,11,-60029.46607560934,-1.0,False
1.6,0.0,42375.76346343142,27,-47303.90097487724,1.6,True
1.6,0.1,42565.627248353005,28,-47303.90097487724,1.5,True
1.6,0.2,62304.44825531523,32,-47303.90097487724,1.4,True
1.6,0.3,71785.82328296026,35,-47303.90097487724,1.3,True
1.6,0.4,96534.62504443536,40,-38924.8495360337,1.2,True
1.6,0.5,94261.39795740058,43,-40385.701267368335,1.1,True
1.6,0.6,102147.17640601717,49,-39461.809588146454,1.0,True
1.6,0.7,112417.4738236316,58,-40917.26249695751,0.9,True
1.6,0.8,141610.31353331244,67,-34124.53647232207,0.8,True
1.6,0.9,156507.64130260356,78,-36425.80455868968,0.7,True
1.6,1.0,185405.4595686241,95,-34036.67564426207,0.6,True
1.6,1.1,221124.79233915012,121,-26284.773140739562,0.5,True
1.6,1.2,249047.18492077515,149,-24589.432631797274,0.4,True
1.6,1.3,266614.47615998186,181,-22696.511321064463,0.3,True
1.6,1.4,259183.0286561196,221,-22696.511321064463,0.2,True
1.6,1.5,244855.87872118357,295,-22696.511321064463,0.1,True
1.6,1.6,205158.6556775406,409,-21935.960301668965,0.0,False
1.6,1.7,7759.672710362462,139,-43075.65273335486,-0.1,False
1.6,1.8,-21978.90229975049,99,-65843.29672896475,-0.2,False
1.6,1.9,-65359.21727053415,91,-90040.20008632522,-0.3,False
1.6,2.0,-71253.65404163743,59,-97656.91022948087,-0.4,False
1.6,2.1,-93288.95665061587,47,-115652.75288511513,-0.5,False
1.6,2.2,-39043.50785225462,18,-59740.22811389438,-0.6,False
1.6,2.3,-41304.88725598402,17,-59046.48238357001,-0.7,False
1.6,2.4,-44778.05463751024,14,-59395.86723419019,-0.8,False
1.6,2.5,-40588.49682041561,12,-59395.8672341902,-0.9,False
1.7,0.0,30898.690375193666,23,-47303.90097487724,1.7,True
1.7,0.1,28354.41989052444,23,-47303.90097487724,1.6,True
1.7,0.2,49163.745798689764,27,-47303.90097487724,1.5,True
1.7,0.3,57403.274389643804,29,-47303.90097487724,1.4,True
1.7,0.4,85576.82252838516,34,-37692.384341858655,1.3,True
1.7,0.5,83113.43094811813,36,-39153.23607319329,1.2,True
1.7,0.6,95029.15395352058,42,-38229.34439397142,1.1,True
1.7,0.7,99915.69683635722,48,-39684.79730278246,1.0,True
1.7,0.8,104474.52193898817,56,-37445.45449404922,0.9,True
1.7,0.9,112841.19946778392,63,-40952.92011498405,0.8,True
1.7,1.0,141561.27819299104,76,-38122.46134231481,0.7,True
1.7,1.1,168521.49598157016,91,-33591.137574610126,0.6,True
1.7,1.2,184938.31881566448,107,-30655.21129244374,0.5,True
1.7,1.3,207997.03476613047,128,-25143.797115088208,0.4,True
1.7,1.4,198957.03158404463,151,-26634.711644511146,0.3,True
1.7,1.5,205554.21906518828,190,-22696.511321064463,0.2,True
1.7,1.6,205151.6073258399,255,-22316.603085542127,0.1,True
1.7,1.7,167586.82494348276,353,-21935.96030166895,0.0,False
1.7,1.8,37685.067482633545,170,-30346.591500016977,-0.1,False
1.7,1.9,-9355.551410751017,92,-39507.65867009311,-0.2,False
1.7,2.0,-34947.42553910369,60,-64737.72552640019,-0.3,False
1.7,2.1,-60980.07590278921,45,-86459.42292161053,-0.4,False
1.7,2.2,-32611.582444862277,20,-57812.65084205175,-0.5,False
1.7,2.3,-33220.38984802242,17,-57118.90511172738,-0.6,False
1.7,2.4,-39152.77662475334,14,-57468.289962347575,-0.7,False
1.7,2.5,-36062.68698866773,12,-57468.28996234757,-0.8,False
1.8,0.0,34583.763933925606,22,-47303.90097487723,1.8,True
1.8,0.1,32039.493449256395,22,-47303.90097487723,1.7,True
1.8,0.2,40195.51998237449,24,-47303.90097487724,1.6,True
1.8,0.3,51346.79086815199,26,-47303.90097487724,1.5,True
1.8,0.4,79527.04652233869,30,-36786.26779454482,1.4,True
1.8,0.5,75756.95757562967,31,-38247.11952587946,1.3,True
1.8,0.6,85427.87089137925,36,-37323.22784665758,1.2,True
1.8,0.7,95116.99619157678,42,-38778.68075546864,1.1,True
1.8,0.8,104070.29231875774,49,-34519.54056513382,1.0,True
1.8,0.9,113686.57546852215,55,-38027.006186068684,0.9,True
1.8,1.0,140835.25110190586,66,-35196.547413399414,0.8,True
1.8,1.1,172558.96707094886,79,-29287.77794891328,0.7,True
1.8,1.2,193772.02852480675,91,-28229.15961046901,0.6,True
1.8,1.3,201254.6121398845,103,-22696.511321064463,0.5,True
1.8,1.4,193014.47207130952,118,-23921.65244258553,0.4,True
1.8,1.5,192036.90605446408,140,-24934.323145788338,0.3,True
1.8,1.6,202025.705685178,182,-21935.960301668965,0.2,True
1.8,1.7,193755.36831063902,232,-21935.96030166895,0.1,True
1.8,1.8,158207.22542618818,309,-21935.960301668936,0.0,False
1.8,1.9,-19728.684343933055,117,-55391.2543659066,-0.1,False
1.8,2.0,-26623.6321099721,74,-64013.86681945225,-0.2,False
1.8,2.1,-49297.64574723043,53,-80367.1502643963,-0.3,False
1.8,2.2,-29270.180913750395,24,-56221.26078764454,-0.4,False
1.8,2.3,-32390.04557152676,20,-55527.515057320175,-0.5,False
1.8,2.4,-39260.01814862903,17,-55876.89990794037,-0.6,False
1.8,2.5,-39063.22976164446,15,-55876.89990794037,-0.7,False
1.9,0.0,35341.76303117256,21,-47303.90097487723,1.9,True
1.9,0.1,33041.22960522445,21,-47303.90097487723,1.8,True
1.9,0.2,33373.36556980695,22,-47303.90097487723,1.7,True
1.9,0.3,45500.97131259352,24,-47303.90097487723,1.6,True
1.9,0.4,71222.00618636009,27,-33455.490584735715,1.5,True
1.9,0.5,69164.89127475052,28,-34916.34231607034,1.4,True
1.9,0.6,75360.75193268964,32,-31890.89167234664,1.3,True
1.9,0.7,86065.59977655252,37,-33346.3445811577,1.2,True
1.9,0.8,92509.6669703499,42,-27943.572742099423,1.1,True
1.9,0.9,102608.09386726844,46,-30509.47898508614,1.0,True
1.9,1.0,112975.11719234807,51,-29020.02815752315,0.9,True
1.9,1.1,138802.58939441637,60,-29287.777948913295,0.8,True
1.9,1.2,154577.99167660708,68,-28229.159610469025,0.7,True
1.9,1.3,156417.71210911957,74,-21935.960301668936,0.6,True
1.9,1.4,155130.85172188326,81,-21935.960301668936,0.5,True
1.9,1.5,153959.71099886604,95,-21935.960301668936,0.4,True
1.9,1.6,165468.22238728366,118,-21935.96030166895,0.3,True
1.9,1.7,153134.07331032015,144,-21935.960301668936,0.2,True
1.9,1.8,150621.7405464232,184,-21935.960301668936,0.1,True
1.9,1.9,119761.8749381317,255,-21653.19021212226,0.0,False
1.9,2.0,-19058.24156176408,144,-59656.00901867145,-0.1,False
1.9,2.1,-62210.39957973802,92,-96249.05979323584,-0.2,False
1.9,2.2,-61759.96553449028,47,-75634.16160092912,-0.3,False
1.9,2.3,-63734.238357378126,33,-76495.21349333208,-0.4,False
1.9,2.4,-37254.18722525356,17,-57827.76803866013,-0.5,False
1.9,2.5,-38446.38019069266,15,-57827.76803866013,-0.6,False
2.0,0.0,32526.323883938603,20,-47303.90097487724,2.0,True
2.0,0.1,30225.790457990493,20,-47303.90097487724,1.9,True
2.0,0.2,31081.02516492217,21,-47303.90097487724,1.8,True
2.0,0.3,45031.8876365938,23,-47303.90097487723,1.7,True
2.0,0.4,71269.82310343685,26,-33455.490584735715,1.6,True
2.0,0.5,62449.370648049415,26,-34916.34231607034,1.5,True
2.0,0.6,68559.22362351444,29,-31890.89167234664,1.4,True
2.0,0.7,82376.56722645205,34,-33346.3445811577,1.3,True
2.0,0.8,83810.3620960888,37,-26007.434023683338,1.2,True
2.0,0.9,92057.3202181131,40,-29514.899644618214,1.1,True
2.0,1.0,108612.17471069255,45,-28025.448817055236,1.0,True
2.0,1.1,121029.78932224686,50,-27328.303563087466,0.9,True
2.0,1.2,130655.19950584334,55,-25444.92135256085,0.8,True
2.0,1.3,133964.47260015114,59,-21935.960301668936,0.7,True
2.0,1.4,125006.32007747775,61,-21935.960301668936,0.6,True
2.0,1.5,123596.9905335623,70,-21935.960301668936,0.5,True
2.0,1.6,130279.05440028553,81,-21935.960301668936,0.4,True
2.0,1.7,124506.62844827579,96,-21935.960301668936,0.3,True
2.0,1.8,131693.76969041754,122,-21935.960301668936,0.2,True
2.0,1.9,117906.35043898699,159,-21653.190212122267,0.1,True
2.0,2.0,93953.14474224154,208,-21653.19021212226,0.0,False
2.0,2.1,-14882.553468493601,118,-56328.4626671696,-0.1,False
2.0,2.2,-36825.31505283057,62,-57626.09671783907,-0.2,False
2.0,2.3,-52292.954066063074,40,-67798.02970860187,-0.3,False
2.0,2.4,-34529.293138310575,21,-57138.708979394934,-0.4,False
2.0,2.5,-37583.334888688565,18,-57138.708979394934,-0.5,False
2.1,0.0,35649.13985768384,19,-47303.90097487723,2.1,True
2.1,0.1,33585.57925215807,19,-47303.90097487723,2.0,True
2.1,0.2,30213.517455886882,19,-47303.90097487723,1.9,True
2.1,0.3,44256.237015083665,21,-47303.90097487723,1.8,True
2.1,0.4,73649.61860491059,24,-33455.4905847357,1.7,True
2.1,0.5,65437.93577137885,24,-34916.34231607034,1.6,True
2.1,0.6,74592.09124703152,27,-31834.996989776904,1.5,True
2.1,0.7,86424.39659074592,30,-32383.262660324443,1.4,True
2.1,0.8,82179.96055436734,32,-24559.80346136049,1.3,True
2.1,0.9,82989.49942699165,33,-26422.72178061773,1.2,True
2.1,1.0,97881.88340010871,37,-25324.671137686062,1.1,True
2.1,1.1,107372.18581575112,41,-25904.008668174356,1.0,True
2.1,1.2,117123.9910351091,44,-24845.390329730086,0.9,True
2.1,1.3,120951.26798657223,47,-20972.878380835667,0.8,True
2.1,1.4,115849.47702155451,49,-20972.878380835682,0.7,True
2.1,1.5,112496.00583706732,54,-20972.878380835682,0.6,True
2.1,1.6,122694.25123629309,62,-20972.878380835667,0.5,True
2.1,1.7,112053.61572359758,69,-20972.878380835667,0.4,True
2.1,1.8,112071.92264131404,83,-20972.878380835667,0.3,True
2.1,1.9,109835.68090428063,98,-20972.878380835675,0.2,True
2.1,2.0,100942.5532526437,125,-20972.878380835675,0.1,True
2.1,2.1,89638.94149039243,166,-20972.878380835675,0.0,False
2.1,2.2,16556.554192293508,78,-48638.193625584034,-0.1,False
2.1,2.3,-10277.090089663237,49,-49914.331203477785,-0.2,False
2.1,2.4,-8922.362027644762,27,-51301.96731663268,-0.3,False
2.1,2.5,-16413.65828073736,21,-48118.972215418864,-0.4,False
2.2,0.0,21464.851682037253,15,-47303.90097487723,2.2,True
2.2,0.1,19401.291076511494,15,-47303.90097487723,2.1,True
2.2,0.2,16320.543528486973,15,-47303.90097487723,2.0,True
2.2,0.3,17563.256462686943,15,-47303.90097487723,1.9,True
2.2,0.4,48238.76172464738,17,-26914.48328102292,1.8,True
2.2,0.5,43168.31397771595,17,-28375.33501235755,1.7,True
2.2,0.6,56586.45663880898,20,-24386.802447800583,1.6,True
2.2,0.7,65567.98606411178,22,-25842.255356611648,1.5,True
2.2,0.8,51027.802757295576,23,-28475.96971430382,1.4,True
2.2,0.9,55031.251830662506,24,-30865.02522081128,1.3,True
2.2,1.0,70402.41946405554,27,-30228.580713951167,1.2,True
2.2,1.1,73136.90960593832,29,-30276.48182575099,1.1,True
2.2,1.2,74894.38074873472,30,-23816.401462735754,1.0,True
2.2,1.3,85846.16578778549,33,-20972.878380835675,0.9,True
2.2,1.4,75670.12056990745,33,-20972.878380835675,0.8,True
2.2,1.5,73010.2043437208,36,-20972.878380835675,0.7,True
2.2,1.6,86517.21112006664,42,-20972.878380835675,0.6,True
2.2,1.7,78058.19828174653,45,-20972.878380835675,0.5,True
2.2,1.8,84966.37080164583,56,-20972.878380835675,0.4,True
2.2,1.9,81249.4573146574,63,-20972.878380835675,0.3,True
2.2,2.0,84650.47702509127,79,-20972.878380835675,0.2,True
2.2,2.1,92269.14917820206,103,-20972.878380835675,0.1,True
2.2,2.2,86504.60734329358,143,-20972.878380835675,0.0,False
2.2,2.3,-12161.818117542152,86,-42830.09904473053,-0.1,False
2.2,2.4,-57040.39753533369,46,-72350.72201611816,-0.2,False
2.2,2.5,-75199.23808885469,35,-89701.76956486702,-0.3,False
2.3,0.0,24778.745802391568,15,-47303.90097487723,2.3,True
2.3,0.1,22715.185196865805,15,-47303.90097487723,2.2,True
2.3,0.2,19634.43764884128,15,-47303.90097487723,2.1,True
2.3,0.3,20877.15058304127,15,-47303.90097487723,2.0,True
2.3,0.4,51925.50971937299,17,-26541.629406651628,1.9,True
2.3,0.5,46855.061972441574,17,-28002.48113798626,1.8,True
2.3,0.6,60863.74949363412,20,-24013.94857342929,1.7,True
2.3,0.7,71064.03990375728,22,-25469.401482240355,1.6,True
2.3,0.8,57319.78179410104,23,-26677.020060881332,1.5,True
2.3,0.9,62561.91618901795,24,-29066.07556738879,1.4,True
2.3,1.0,72210.76776243398,26,-28429.631060528678,1.3,True
2.3,1.1,75632.07695831913,28,-28477.5321723285,1.2,True
2.3,1.2,78322.44483472107,29,-22390.305683684564,1.1,True
2.3,1.3,91657.165797494,32,-20972.878380835675,1.0,True
2.3,1.4,81993.65442790295,32,-20972.878380835675,0.9,True
2.3,1.5,68330.57345195432,33,-20972.878380835675,0.8,True
2.3,1.6,82508.05214470363,38,-20972.878380835675,0.7,True
2.3,1.7,72048.65223573134,38,-20972.878380835675,0.6,True
2.3,1.8,74604.51305264849,43,-20972.878380835675,0.5,True
2.3,1.9,70939.8088762894,48,-20972.878380835675,0.4,True
2.3,2.0,73221.37785184124,56,-20972.878380835675,0.3,True
2.3,2.1,86354.69384433975,68,-20972.878380835675,0.2,True
2.3,2.2,88288.97852374671,87,-20972.878380835675,0.1,True
2.3,2.3,73637.88189996555,110,-21550.503766144466,0.0,False
2.3,2.4,-34712.82629223917,60,-60942.448990277684,-0.1,False
2.3,2.5,-61218.14966791395,43,-78912.61078571575,-0.2,False
2.4,0.0,14140.90871379433,13,-43099.800726843016,2.4,True
2.4,0.1,12454.239289122042,13,-43099.800726843016,2.3,True
2.4,0.2,9373.491741097512,13,-43099.800726843016,2.2,True
2.4,0.3,11301.022174770162,13,-43099.800726843016,2.1,True
2.4,0.4,48781.86178097347,15,-21119.222375177087,2.0,True
2.4,0.5,44239.16824443008,15,-22580.074106511718,1.9,True
2.4,0.6,49149.52021477123,16,-22580.074106511725,1.8,True
2.4,0.7,60165.26969310094,18,-24035.527015322783,1.7,True
2.4,0.8,47324.04198381401,19,-24035.527015322783,1.6,True
2.4,0.9,52787.46915887997,20,-25853.375170693856,1.5,True
2.4,1.0,66617.1825148619,22,-25216.930663833744,1.4,True
2.4,1.1,64755.40094084891,23,-25264.83177563356,1.3,True
2.4,1.2,70890.93573970029,24,-20942.028010635593,1.2,True
2.4,1.3,83158.74706365341,26,-20757.31069735843,1.1,True
2.4,1.4,73921.85223350274,26,-20757.31069735843,1.0,True
2.4,1.5,65403.61060386053,26,-20757.31069735843,0.9,True
2.4,1.6,67857.43589243256,29,-20757.31069735843,0.8,True
2.4,1.7,61117.8433605739,29,-20757.31069735843,0.7,True
2.4,1.8,69077.23258997496,34,-20757.31069735843,0.6,True
2.4,1.9,66337.4971445164,36,-20757.31069735843,0.5,True
2.4,2.0,68851.85593806267,42,-20757.31069735843,0.4,True
2.4,2.1,84211.61611611812,50,-20757.31069735842,0.3,True
2.4,2.2,79104.85730893278,60,-20757.31069735842,0.2,True
2.4,2.3,78973.3940653245,76,-18799.572124124592,0.1,True
2.4,2.4,62723.243583587275,111,-17763.124661023212,0.0,False
2.4,2.5,-30729.695153219567,39,-63365.87672642604,-0.1,False
2.5,0.0,5228.976811834755,11,-43099.800726843016,2.5,True
2.5,0.1,3663.2440172023726,11,-43099.800726843016,2.4,True
2.5,0.2,2282.8843451867415,11,-43099.800726843016,2.3,True
2.5,0.3,4785.254139188931,11,-43099.800726843016,2.2,True
2.5,0.4,45966.69427946274,13,-20897.100236673985,2.1,True
2.5,0.5,41866.03108568009,13,-20897.10023667398,2.0,True
2.5,0.6,47611.840963736664,14,-20897.10023667398,1.9,True
2.5,0.7,47225.141070494894,14,-20897.100236673985,1.8,True
2.5,0.8,28567.134106556852,14,-20897.100236673985,1.7,True
2.5,0.9,35365.10136684168,15,-22505.822666765584,1.6,True
2.5,1.0,46814.91896337624,16,-21873.717834716284,1.5,True
2.5,1.1,48183.414376637265,17,-21917.279271705287,1.4,True
2.5,1.2,55180.78215667739,18,-20942.028010635593,1.3,True
2.5,1.3,69584.81473253014,20,-20757.31069735843,1.2,True
2.5,1.4,63309.31768075927,20,-20757.31069735843,1.1,True
2.5,1.5,57789.57085741275,20,-20757.31069735843,1.0,True
2.5,1.6,59474.08904084977,22,-20757.31069735843,0.9,True
2.5,1.7,54477.33635328602,22,-20757.31069735843,0.8,True
2.5,1.8,61890.494994170775,26,-20757.31069735843,0.7,True
2.5,1.9,64569.33140222862,28,-20757.31069735843,0.6,True
2.5,2.0,57249.77331701807,32,-20757.31069735843,0.5,True
2.5,2.1,65856.36560876903,36,-20757.31069735843,0.4,True
2.5,2.2,71949.75083988046,44,-20757.31069735843,0.3,True
2.5,2.3,71624.49342199722,52,-18799.572124124592,0.2,True
2.5,2.4,65382.7216167946,69,-17763.124661023212,0.1,True
2.5,2.5,65162.94444638061,92,-17662.680052047494,0.0,False
