entry,exit_z,total_pnl_rub,trade_count,max_drawdown_rub,gap,valid
0.7,0.4,1022477.2376008972,1038,-47250.28727025096,0.3,True
0.7,0.5,1028649.1532573246,1270,-47481.420821905136,0.2,True
0.7,0.6,985868.626721654,1618,-47304.26479436958,0.1,True
0.7,0.7,805498.564761544,2204,-49380.701907954644,0.0,False
0.7,0.8,190841.81975211142,1217,-48120.662358703696,-0.1,False
0.7,0.9,-33279.90714854168,807,-109510.09388860615,-0.2,False
0.7,1.0,-165117.90725358346,579,-220099.0546863943,-0.3,False
0.7,1.1,-204419.79362083212,452,-270749.86721265473,-0.4,False
0.7,1.2,-271610.00621084205,339,-301535.8516322025,-0.5,False
0.7,1.3,-284835.73996414104,271,-313706.82598882803,-0.6,False
0.7,1.4,-344149.2947688701,241,-370523.65624123055,-0.7,False
0.7,1.5,-334706.1658684539,182,-361040.97537716525,-0.8,False
0.7,1.6,-337047.68499199726,161,-360732.09828506655,-0.9,False
0.7,1.7,-333237.4766489057,131,-353188.8455131746,-1.0,False
0.7,1.8,-335308.6657669502,121,-359200.35292293056,-1.1,False
0.7,1.9,-320801.4960322892,101,-343824.46899649175,-1.2,False
0.7,2.0,-320543.8206675392,89,-343626.54615912697,-1.3,False
0.7,2.1,-302143.99892293394,68,-335100.28429298126,-1.4,False
0.7,2.2,-247298.23392926747,51,-286269.10254228936,-1.5,False
0.7,2.3,-249374.24517966743,49,-288015.14706072607,-1.6,False
0.7,2.4,-252266.94484636688,41,-289027.5719490147,-1.7,False
0.7,2.5,-241681.602288121,35,-278442.2293907688,-1.8,False
0.8,0.0,821875.5495770108,480,-47396.44222656451,0.8,True
0.8,0.1,871214.5996533711,542,-47396.44222656451,0.7,True
0.8,0.2,921952.5716734992,619,-47396.44222656451,0.6,True
0.8,0.3,914095.9955736259,709,-47396.44222656451,0.5,True
0.8,0.4,967559.4775787379,850,-42965.765220130445,0.4,True
0.8,0.5,991772.4397438514,1013,-44426.61695146514,0.3,True
0.8,0.6,1000128.2820270123,1253,-43410.18402055593,0.2,True
0.8,0.7,950305.755327006,1621,-41825.737403181265,0.1,True
0.8,0.8,800005.7234567909,2191,-42986.88238897489,0.0,False
0.8,0.9,117982.62111665559,1189,-54452.60440139567,-0.1,False
0.8,1.0,-107000.30153797749,769,-133794.11542036408,-0.2,False
0.8,1.1,-209601.6080773828,595,-244536.82367859682,-0.3,False
0.8,1.2,-307659.47109082434,464,-316507.04183094617,-0.4,False
0.8,1.3,-340149.09046463826,382,-348795.48789638735,-0.5,False
0.8,1.4,-370205.7683791371,305,-379265.6107639435,-0.6,False
0.8,1.5,-367297.45085426164,229,-376635.57293730846,-0.7,False
0.8,1.6,-340501.58513772994,186,-363354.84915410157,-0.8,False
0.8,1.7,-314006.38688621914,154,-329007.8603278554,-0.9,False
0.8,1.8,-326660.89677533833,138,-341226.8007988813,-1.0,False
0.8,1.9,-312897.4141851866,112,-333796.3227234439,-1.1,False
0.8,2.0,-303269.6307083018,94,-327549.0877732022,-1.2,False
0.8,2.1,-290877.9255207485,73,-315811.82186673826,-1.3,False
0.8,2.2,-260553.02883626832,56,-277206.17313996155,-1.4,False
0.8,2.3,-260148.49549037995,53,-277690.7472755405,-1.5,False
0.8,2.4,-260283.0123190738,47,-277825.26410423435,-1.6,False
0.8,2.5,-248764.48540580255,39,-265825.25933845807,-1.7,False
0.9,0.0,794683.6841639971,410,-47303.90097487718,0.9,True
0.9,0.1,849822.9728556938,460,-47303.90097487718,0.8,True
0.9,0.2,890921.7399681201,518,-47303.90097487718,0.7,True
0.9,0.3,898165.3811714003,590,-47303.90097487718,0.6,True
0.9,0.4,949370.7543627399,690,-42873.22396844311,0.5,True
0.9,0.5,985460.5475742043,802,-44334.07569977781,0.4,True
0.9,0.6,1005347.4417177157,960,-43410.18402055593,0.3,True
0.9,0.7,1010798.2681984766,1203,-42472.72572623845,0.2,True
0.9,0.8,960101.4456591352,1543,-41322.10814775445,0.1,True
0.9,0.9,793443.9464522318,2070,-40440.77773571131,0.0,False
0.9,1.0,144478.05138727045,1114,-53148.352491391226,-0.1,False
0.9,1.1,-154046.5350233654,724,-187693.34843271523,-0.2,False
